省,城市,链接,行政区,小区,均价,地址,lng,lat,gclng,gclat,wgs84lng,wgs84lat,物业类型,权属类别,竣工时间,产权年限,户数,总建筑面积,容积率,绿化率,建筑类型,商圈,水电,停车位,物业费,停车费,车位管理费,物业公司,开发商
山西,太原,https://ty.anjuke.com/community/view/554298,小店,康馨苑(体育北街),9101,小店 - 二营盘 - 体育北街4号,112.584863,37.842351,112.57841,37.836152,112.572159,37.835658,公寓住宅,商品房住宅,2008年竣工,70年,278户,暂无,2.5,0.21,高层, 二营盘 ,民用,30012(1:108.0),0.90元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/809108,万柏林,省建材局宿舍院滨河社区,9109,万柏林 - 漪汾 - 漪汾街26号,112.534848,37.87871,112.52835,37.872743,112.521969,37.872152,公寓住宅,单位集体自建房,2002年竣工,70年,216户,暂无,2.26,0.2,多层|小高层, 漪汾 ,民用,50(1:0.2),1.50元/平米/月,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/809401,小店,中铁十二局集团二公司2号住宅小区,9111,小店 - 昌盛街 - 通达街9号,112.586766,37.736404,112.580312,37.730236,112.574076,37.729733,公寓住宅,单位集体自建房,2005年竣工,70年,156户,暂无,2,0.3,多层|高层, 昌盛街 ,民用,50(1:0.3),0.90元/平米/月,地面100.00元/月,地面100.00元/月,业主自管,中铁十二局集团
山西,太原,https://ty.anjuke.com/community/view/283629,迎泽,菜园小区,9111,迎泽 - 体育馆 - 解放路85号,112.565938,37.846152,112.559535,37.839809,112.55325,37.839287,公寓住宅,商品房住宅,1999年竣工,70年,1009户,暂无,1.2,0.3,多层, 体育馆 ,民用,50(1:0.0),0.30元/平米/月,地面150.00元/月,地面150.00元/月,街道办事处（居委会）代管物业,单位自建
山西,太原,https://ty.anjuke.com/community/view/1216304,迎泽,省国税局家属院(韶九巷),9111,迎泽 - 解放路 - 韶九巷16号,112.563506,37.869718,112.557122,37.863386,112.550828,37.862863,公寓住宅,单位集体自建房,1989年竣工,70年,238户,暂无,1.2,0.2,多层, 解放路 ,民用,100(1:0.4),0.50元/平米/月,地面200.00元/月,地面200.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808441,尖草坪,鸿昇大城小院,9120,尖草坪 - 胜利桥西 - 九丰路28号,112.534066,37.898741,112.52757,37.89279,112.521184,37.8922,公寓住宅,商品房住宅,2016年竣工,70年,385户,暂无,1.8,0.35,多层, 胜利桥西 ,民用,暂无,1.50元/平米/月,地面150.00元/月,地面150.00元/月,山西恒实文化物业管理有限公司,暂无
山西,太原,https://ty.anjuke.com/community/view/1466974,小店,饮料厂宿舍,9127,小店 - 并州南路 - 太堡街1号,112.593079,37.826661,112.586582,37.820595,112.580342,37.820107,公寓住宅,商品房住宅,1997年竣工,70年,212户,暂无,1.2,0.28,多层, 并州南路 ,民用,暂无,暂无,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283609,小店,水总宿舍,9127,小店 - 亲贤 - 亲贤北街92号,112.562189,37.82877,112.555782,37.822435,112.54949,37.821903,公寓住宅,单位集体自建房,1998年竣工,70年,2900户,暂无,1.2,0.2,多层, 亲贤 ,民用,600(1:0.2),0.50元/平米/月,地面100.00元/月,地面100.00元/月,街道办事处（居委会）代管物业,山西飞云房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/283545,小店,兴盛小区,9127,小店 - 长治 - 寇庄西路62号,112.564211,37.840318,112.557805,37.833977,112.551517,37.833451,公寓住宅,商品房住宅,1990年竣工,70年,119户,暂无,1.2,0.23,多层, 长治 ,民用,30(1:0.3),0.70元/平米/月,地面50.00元/月,地面50.00元/月,业主自管,临沂金城置业有限公司
山西,太原,https://ty.anjuke.com/community/view/1020293,迎泽,金港国际商务中心,9127,迎泽 - 迎泽大街 - 并州北路35号,112.576899,37.860758,112.570491,37.854467,112.564226,37.853967,公寓住宅,商品房住宅,2002年竣工,70年,275户,暂无,1.5,0.3,小高层, 迎泽大街 ,民用,245(1:0.9),1.50元/平米/月,地面150.00元/月,地面150.00元/月,杰欣物业有限公司,山西金港房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/808859,杏花岭,富力城辰栖谷,9130,杏花岭 - 北中环 - 富安北路,112.607392,37.909056,112.600845,37.903243,112.594601,37.902776,公寓住宅,商品房住宅,2015年竣工,70年,3180户,暂无,2,0.3,多层|高层, 北中环 ,民用,1500(1:0.5),2.30元/平米/月,地面150.00元/月,地面150.00元/月,广州天力物业发展有限公司太原分公司,广州富力地产股份有限公司
山西,太原,https://ty.anjuke.com/community/view/1448784,小店,工商银行宿舍(亲贤北街),9131,小店 - 亲贤 - 亲贤北街38号,112.579689,37.829667,112.573259,37.823401,112.567002,37.822899,公寓住宅,单位集体自建房,1998年竣工,70年,暂无,暂无,1.2,0.2,多层, 亲贤 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283551,小店,省公路局一公司北张小区,9132,小店 - 许坦西街 - 许坦西街18号,112.586696,37.806553,112.580251,37.800387,112.574007,37.799891,公寓住宅,单位集体自建房,2000年竣工,70年,1704户,暂无,3.86,0.2,多层|小高层, 许坦西街 ,民用,100(1:0.1),0.50元/平米/月,地面100.00元/月,地面100.00元/月,单位自管,太原远古玉泉置业有限公司
山西,太原,https://ty.anjuke.com/community/view/876165,小店,城南都市嘉园(南区),9133,小店 - 经济技术开发区 - 唐明路20号,112.596111,37.744546,112.589612,37.738539,112.583383,37.738044,公寓住宅,商品房住宅,2017年竣工,70年,972户,暂无,2.2,0.35,高层, 经济技术开发区 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,融城信合物业管理有限公司,山西鼎强房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/282700,小店,警怡苑,9136,小店 - 体育路 - 体育西路,112.570051,37.820832,112.563649,37.814496,112.557376,37.813978,公寓住宅,小产权房,2003年竣工,70年,120户,暂无,1.2,0.3,多层, 体育路 ,民用,100(1:0.8),0.50元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,上海科瑞物业管理发展有限公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/798446,小店,龙城2011,9137,小店 - 小店周边 - 龙城大街29号,112.609919,37.781987,112.603364,37.776211,112.597134,37.775724,公寓住宅,商品房住宅,2016年竣工,70年,1030户,暂无,2.8,0.3,高层, 小店周边 ,民用,暂无,1.60元/平米/月,地面150.00元/月,地面150.00元/月,太原新庄万和房地产开发公司,太原新庄万和房地产开发公司
山西,太原,https://ty.anjuke.com/community/view/1021456,迎泽,军区第三干休所宿舍,9150,迎泽 - 五一广场 - 东岗巷,112.583704,37.858622,112.577267,37.85241,112.571013,37.851918,公寓住宅,小产权房,1990年竣工,70年,434户,暂无,1.2,0.2,多层, 五一广场 ,民用,暂无,0.50元/平米/月,地面150.00元/月,地面150.00元/月,街道办事处（居委会）代管物业,单位自建
山西,太原,https://ty.anjuke.com/community/view/1488170,小店,保利时代,9151,"小店 - 通达街 - 汾东大街,近真武路",112.577201,37.705304,112.570781,37.699013,112.564534,37.698496,公寓住宅,商品房住宅,2023年,70年,348户,暂无,3.46,0.35,高层, 通达街 ,民用,3349(1:9.6),2.55,地面150.00元/月,暂无,业主自管,太原保利房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1020421,杏花岭,矿机宿舍(鱼池街),9154,杏花岭 - 半坡东西街 - 鱼池街8号,112.562058,37.881894,112.555683,37.87557,112.549384,37.875047,公寓住宅,单位集体自建房,1990年竣工,70年,164户,暂无,1.2,0.2,多层, 半坡东西街 ,民用,暂无,0.50元/平米/月,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/657032,万柏林,香悦澜溪,9160,万柏林 - 和平南路 - 义井西路28号,112.509528,37.839008,112.502897,37.833335,112.496428,37.832662,公寓住宅,商品房住宅,2011年竣工,70年,970户,暂无,3.28,0.4,小高层|高层, 和平南路 ,民用,500(1:0.5),1.20元/平米/月,地面100.00元/月，地下300.00元/月,地面100.00元/月，地下300.00元/月,开发商自建自管,山西宸晨房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/283507,小店,东方豪寓,9161,小店 - 建设南路 - 狄村正街13号,112.588842,37.836719,112.582367,37.830581,112.576122,37.830091,公寓住宅,商品房住宅,2003年竣工,70年,202户,暂无,2,0.3,多层|高层, 建设南路 ,民用,40(1:0.2),0.90元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,山西奥博物业有限公司,山西中天房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/989952,万柏林,公元时代城,9163,万柏林 - 下元 - 迎泽西大街119号,112.518186,37.86404,112.511591,37.858316,112.505151,37.857673,商住楼,办公,2020年竣工,40年,3122户,553721.0㎡,6.78,0.1,超高层, 下元 ,商用,3200(1:1.0),4.00元/平米/月,地面150.00元/月,地面150.00元/月,山西南丰房地产开发有限公司,山西南丰房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/282859,小店,翰府,9167,小店 - 二营盘 - 并州南路33号,112.58011,37.841742,112.573678,37.83548,112.56742,37.834981,公寓住宅,商品房住宅,2017年竣工,70年,561户,暂无,3.5,0.25,高层, 二营盘 ,民用,30(1:0.1),1.00元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,太原市金地苑房地产开发有限公司,常熟名扬房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/283580,万柏林,原上园,9168,万柏林 - 下元 - 移村南街32号,112.521401,37.860456,112.514815,37.854694,112.508388,37.85406,公寓住宅,商品房住宅,2006年竣工,70年,1124户,暂无,3.68,0.5,高层, 下元 ,民用,1600(1:1.4),1.57元/平米/月,地面150.00元/月，地下360.00元/月,地面150.00元/月，地下360.00元/月,金色时光物业管理有限公司,马鞍山市新长征房地产有限公司
山西,太原,https://ty.anjuke.com/community/view/610323,小店,滨河花园,9170,小店 - 长风 - 长平南路96号,112.553063,37.818033,112.546638,37.811772,112.540323,37.811218,公寓住宅,商品房住宅,2012年竣工,70年,396户,暂无,3.5,0.3,超高层, 长风 ,民用,50(1:0.1),1.20元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,幸福基业物业服务有限公司,暂无
山西,太原,https://ty.anjuke.com/community/view/283229,杏花岭,香榭舍公寓,9170,杏花岭 - 府东府西 - 南华门路2号,112.581734,37.876964,112.575324,37.870732,112.569065,37.87024,公寓住宅,商品房住宅,2001年竣工,70年,150户,暂无,2,0.35,小高层, 府东府西 ,民用,暂无,0.60元/平米/月,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/876203,尖草坪,融创香堤一号,9171,"尖草坪 - 胜利桥西 - 滨河东路,近森林公园",112.52849,37.931567,112.521938,37.925703,112.515528,37.925103,商住楼,办公,2019年竣工,50年,986户,暂无,3.5,0.37,高层|超高层, 胜利桥西 ,商用,690(1:0.7),2.70元/平米/月,地面150.00元/月,地面150.00元/月,融创物业服务集团有限公司,融创中国控股有限公司
山西,太原,https://ty.anjuke.com/community/view/1043315,小店,丽泽苑(寇庄北街),9177,小店 - 王村南街 - 寇庄北街23号,112.566301,37.843656,112.559897,37.837312,112.553613,37.836791,公寓住宅,商品房住宅,2013年竣工,70年,135户,暂无,1.9,0.12,高层, 王村南街 ,民用,100(1:0.7),1.60元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283208,小店,山汽小区,9180,小店 - 体育路 - 亲贤街66号,112.57464,37.826819,112.568227,37.820506,112.561962,37.819996,公寓住宅,单位集体自建房,1991年竣工,70年,832户,暂无,1.2,0.3,多层, 体育路 ,民用,暂无,0.95元/平米/月,地面150.00元/月，地下300.00元/月,地面150.00元/月，地下300.00元/月,山西愉园物业管理有限公司,徐州盛裕房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/465182,迎泽,迎泽区委宿舍(水西关街),9185,迎泽 - 水西关 - 水西关街15号,112.553242,37.87122,112.546834,37.864962,112.540513,37.864417,公寓住宅,单位集体自建房,1980年竣工,70年,191户,暂无,1.2,0.33,多层, 水西关 ,民用,130(1:0.7),1.60元/平米/月,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1153568,小店,宜佳公寓,9197,小店 - 亲贤 - 航苑北街,112.585343,37.828721,112.578888,37.822529,112.572639,37.822034,公寓住宅,商品房住宅,2003年竣工,70年,160户,暂无,2.5,0.3,高层, 亲贤 ,民用,60(1:0.4),0.50元/平米/月,地面200.00元/月,地面200.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/467809,小店,气象局宿舍(小店),9200,小店 - 人民路 - 永康南路,112.570293,37.736937,112.563895,37.730603,112.557632,37.730077,公寓住宅,单位集体自建房,1998年竣工,70年,12户,暂无,1.67,0.2,多层, 人民路 ,民用,30(1:2.5),0.50元/平米/月,地面50.00元/月,地面50.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/720893,小店,海棠公馆,9200,小店 - 晋阳街 - 晋阳街,112.586544,37.794299,112.580111,37.788134,112.573868,37.787636,公寓住宅,商品房住宅,2014年竣工,70年,215户,暂无,3.5,0.35,高层, 晋阳街 ,民用,暂无,1.60元/平米/月,地面150.00元/月，地下300.00元/月,地面150.00元/月，地下300.00元/月,山西康宁物业有限公司,山西天泉房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/808507,小店,矿山救护大队宿舍,9200,小店 - 坞城 - 坞城路135号,112.590873,37.795961,112.584415,37.789866,112.578177,37.789372,公寓住宅,单位集体自建房,1998年竣工,70年,60户,暂无,2,0.2,多层|小高层, 坞城 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1312279,晋源,通凯国际,9200,晋源 - 义井 - 新晋祠路277号,112.532242,37.802717,112.52572,37.796793,112.519339,37.796182,商住楼,办公,2015年竣工,50年,156户,暂无,2,0.3,小高层, 义井 ,商用,暂无,3.50元/平米/月,地面150.00元/月,地面150.00元/月,山西通凯房地产开发有限公司,山西通凯房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/410093,小店,云水榭,9200,小店 - 平阳 - 杨家堡南巷2号,112.55708,37.817319,112.550669,37.811018,112.544365,37.810474,公寓住宅,商品房住宅,1999年竣工,70年,168户,暂无,3.45,0.25,多层|高层, 平阳 ,民用,100(1:0.6),0.50元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283437,小店,万豪苑,9200,小店 - 体育路 - 体育西路339号,112.570601,37.820495,112.564199,37.814161,112.557927,37.813644,公寓住宅,商品房住宅,2006年竣工,70年,480户,暂无,3.97,0.25,高层, 体育路 ,民用,60(1:0.1),2.10元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,美嘉乐物业管理有限公司,太原市汇远房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/809399,小店,金属织网厂宿舍,9200,小店 - 长风 - 坞城北街31号,112.578519,37.822194,112.572096,37.815916,112.565839,37.815412,公寓住宅,单位集体自建房,1990年竣工,70年,236户,暂无,2,0.2,多层|小高层, 长风 ,民用,暂无,1.70元/平米/月,地面150.00元/月,地面150.00元/月,清风物业长风画卷服务中心,山西旺达源房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1182286,小店,合生御龙城(商住楼),9200,小店 - 并州南路 - 并州南路43号,112.579546,37.839919,112.573115,37.833651,112.566857,37.83315,商住楼,办公,2020年竣工,50年,1709户,暂无,3.5,0.35,高层, 并州南路 ,商用,832(1:0.5),2.70元/平米/月,地面150.00元/月,地面150.00元/月,广东康景物业服务有限公司,山西合生帝景建设有限公司
山西,太原,https://ty.anjuke.com/community/view/1263504,万柏林,前进路国税宿舍,9200,万柏林 - 下元 - 前进路,112.510691,37.861212,112.504075,37.85554,112.497608,37.854874,公寓住宅,单位集体自建房,1998年竣工,70年,114户,暂无,1.2,0.2,多层, 下元 ,民用,暂无,0.50元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
